Questions,Answers,Label,Source
What psychological advice does Elder give for managing the 'fear of missing out' (FOMO)?,FOMO — the fear of missing a move and rushing into entry after a breakout — is the emotional drive behind one of the most common timing errors. Elder's prescription is to pre-define the entry criteria in the trading plan and stand aside if the conditions are not met. Another opportunity will always follow; a bad entry made out of FOMO typically produces either a loss or a worse-than-planned risk-reward ratio.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of holding a winner too long?,"Holding a winner too long is driven by greed — the unwillingness to accept a specific, limited profit when a larger, unlimited one seems possible. Elder addresses this through pre-defined profit targets (the oscillator reaching overbought, the upper channel line) that convert the exit decision from a real-time emotional choice into the execution of a pre-committed plan. The 'enough is the power word' principle is the psychological antidote to greed-driven overholding.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What is Elder's psychological prescription for rebuilding after a period of consistent losses?,"Elder recommends four steps: (1) stop trading immediately to prevent further damage; (2) conduct an honest journal review to identify the cause — system failure, execution failure, or changed market conditions; (3) return to paper trading or minimum size to rebuild confidence and test corrections; (4) when returning to real trading, do so at half the previous position size until the equity curve turns upward again.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of comparing yourself to other traders?,Comparing performance to other traders is psychologically destructive because it substitutes a relative benchmark for the absolute benchmark of consistent rule-following. A trader who is losing money but losing less than peers has still failed psychologically by the standards of their own plan. Elder teaches traders to evaluate themselves only against their own standards — the question is not 'am I better than others?' but 'did I execute my plan correctly today?',Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the role of physical exercise and routine in trader psychology?,"Elder advocates for traders to maintain regular physical exercise, consistent sleep schedules, and structured daily routines as part of their psychological self-management practice. Physical regulation supports emotional regulation: a trader who is rested, physically active, and living according to a consistent daily structure has the neurological resources for the disciplined, calm, and objective decision-making that profitable trading requires.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say is the psychological significance of the Kerry Lovvorn quote he frequently cites?,"Elder's partner Kerry Lovvorn is quoted as saying: 'It is hard enough to know what the market is going to do; if you don't know what you are going to do, the game is lost.' Elder uses this to emphasise that trading preparation is as much about knowing your own planned responses as it is about knowing market analysis. Self-knowledge — what you will do when the signal appears, when the stop is hit, when a large loss occurs — is the complement to market knowledge.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the long-term psychological journey of becoming a professional trader?,"Elder describes the journey as an ongoing practice rather than a destination: there is no point at which the psychological work is complete. Each market cycle brings new challenges; the psychological habits built during calm periods are tested during crises. The professional trader commits to lifelong psychological self-management — maintaining the journal, following the rules, reviewing the equity curve, and treating each day as an opportunity to execute the system correctly regardless of recent outcomes.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of 'being your own teacher'?,"Elder's ultimate psychological goal for the trader is self-sufficiency: becoming your own teacher through honest record review. No external mentor can be present for every trade; only the trader's own journal and equity curve provide the complete, unfiltered record needed for genuine self-instruction. The discipline to maintain and honestly review those records is the psychological practice that produces compounding improvement.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological impact of social media tips and trading chat rooms?,"Elder warns that consuming other traders' opinions — from newsletters, chat rooms, or gurus — exposes the trader to psychological contamination: borrowed biases, contagious excitement, and misaligned timeframes. The professional isolates themselves during analysis to ensure their market read reflects their own system's signals, not the prevailing crowd sentiment on social media.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of trading during personal stress?,"Elder advises traders not to trade when under significant personal stress — relationship problems, health concerns, financial pressures outside trading — because stress depletes the psychological resources needed for disciplined execution. The brain under stress defaults to impulsive, short-term focused behaviour that is incompatible with the patient, rule-following approach professional trading requires.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder describe the psychology of a good trade that loses money?,"A good trade is one executed according to all the rules — correct setup identification, appropriate position sizing, pre-set stops and targets, no mid-trade rule violations — even if it ultimately loses money. The outcome of any individual trade is partly random; the quality of the process is entirely within the trader's control. Elder evaluates himself by process quality, not trade outcomes.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What is the psychological significance of the trade grade system in Elder's framework?,"The trade grade (Buy Grade, Sell Grade, Trade Grade) shifts performance evaluation from outcome (did I make money?) to process quality (did I execute well?). This is a profound psychological reframing: it rewards the discipline of buying near support and selling near resistance regardless of whether the overall trade was profitable, making excellent execution reinforcing even in losing trades.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about psychological readiness before placing a trade?,"Elder recommends a readiness-to-trade self-assessment before each session — evaluating emotional state, clarity of analysis, physical wellbeing, and confidence in the system. Entering a trade while not psychologically ready produces the same impaired execution as entering without a technical signal. The readiness assessment is a pre-commitment tool that reduces the probability of emotionally compromised trading.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological trap of confirmation bias in market analysis?,"Confirmation bias — noticing evidence that supports an existing belief while discounting contradicting evidence — is particularly dangerous in trading because the financial stake amplifies the bias. Elder's countermeasure is to write specific entry criteria before looking at the chart, then check objectively whether those criteria are met rather than scanning for confirmation of a pre-existing view.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological benefit of having a written trading plan?,"A written trading plan provides a psychological anchor that resists real-time emotional distortion. During market hours, when prices are moving and emotions are engaged, the written plan represents the trader's best pre-market judgment — made when calm and objective. Consulting the plan during trading anchors decisions in that rational state rather than in the current emotional one.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological state at market tops and bottoms?,"At market tops, crowd psychology reaches maximum optimism — news is universally positive and sceptics are mocked. At bottoms, crowd psychology reaches maximum pessimism — news is universally negative and optimists are ridiculed. Elder teaches that these extreme consensus states are psychological reversal indicators: the moment when crowd emotion is most uniform is typically just before the trend reverses.",Psychology,ACY Securities – Mass Psychology: Why Price Moves the Way It Does | https://acy.com/en/market-news/education/mass-psychology-why-price-moves-the-way-it-does-j-o-20251226-105138/
What does Elder say about the psychology behind support and resistance levels?,"Support and resistance are created by the memories and pain of market participants. Traders who bought at a prior support level feel relief when price returns there and sell to exit at breakeven, creating selling pressure. Traders who missed a prior rally feel regret and buy eagerly when price returns to that level, creating buying pressure. These psychological responses make certain price levels sticky regardless of fundamental value.",Psychology,AllBookStores – The New Trading for a Living (reviews) | https://www.allbookstores.com/The-New-Trading-Living-Psychology/9781118443927
What does Elder say about the psychology of price as consensus?,"Every price at which a trade occurs is the consensus of a willing buyer and seller at that moment — psychologically driven, not mathematically determined. This consensus changes constantly as the crowd's emotional state evolves. Elder's indicators track the direction and intensity of these consensus shifts, making technical analysis a real-time measurement of crowd psychology.",Psychology,Goodreads – Trading for a Living (community reviews & quotes) | https://www.goodreads.com/book/show/104311.Trading_for_a_Living
What does Elder say about the psychological nature of a market trend?,"A trend is a sustained psychological consensus: buyers consistently more motivated than sellers over time. Trends are born in uncertainty when the new consensus is forming, develop as the crowd builds confidence, and die in euphoria when everyone is convinced the trend will continue forever. The MACD histogram's declining slope identifies the moment when the dominant group's strength is fading.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of herd mentality in financial markets?,"Herd mentality in markets is the tendency to abandon individual analysis and follow the perceived crowd consensus — buying because others are buying, selling because others are selling. Elder identifies herd behaviour as the root cause of both bubble formation and panic selling. The technical trader who uses oscillators to identify overbought and oversold crowd extremes has a structural advantage over herd participants.",Psychology,ACY Securities – Mass Psychology: Why Price Moves the Way It Does | https://acy.com/en/market-news/education/mass-psychology-why-price-moves-the-way-it-does-j-o-20251226-105138/
What does Elder say about the psychology of support turning into resistance?,"When a support level is broken, the psychology of the market reverses. Traders who bought at that level are now holding losses and waiting for price to return so they can exit at breakeven. When price does return to the old support, these trapped holders sell, converting the former support into resistance. Elder uses this psychological mechanism to understand why support-turned-resistance is technically reliable.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology behind volume as a crowd indicator?,Elder teaches that volume reflects the intensity of the crowd's participation: high volume on an advance indicates enthusiastic buying — the crowd is strongly committed to the move. Low volume on an advance indicates lukewarm participation — the move lacks conviction and may be fragile. The Force Index explicitly incorporates this crowd-intensity reading into its calculation.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say is the psychological lesson from the crowd being stronger than you?,The practical implication of the crowd's superior strength is that fighting a strong trend — however compelling the analytical case for reversal — is psychologically and financially hazardous. The trader must confirm that the crowd's trend is actually exhausting through divergences and oscillator extremes before taking a counter-position. Premature counter-trend trading is a form of hubris the market reliably punishes.,Psychology,Goodreads – Trading for a Living (community reviews & quotes) | https://www.goodreads.com/book/show/104311.Trading_for_a_Living
What does Elder say about the psychological significance of the phrase the market is not your mother?,"Elder uses this statement to confront the fantasy that the market is a benevolent provider. The market is adversarial: every other participant is trying to take your money, not provide it. Recognising this reality eliminates the passive, entitled psychological stance that leads traders to sit in losing positions waiting for the market to come back and make them whole.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of good psychiatry and good trading having one principle in common?,"Elder identifies the shared core principle as a commitment to reality: both good psychiatry and good trading require seeing the world as it actually is — resisting the human tendency to distort, deny, or wish away uncomfortable facts. A psychiatrist who sees patients through their own biases cannot help them; a trader who reads charts through the filter of their wishes cannot profit from them.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological significance of one day at a time for a recovering trader?,"For a trader rebuilding after loss and undisciplined trading, one day at a time means focusing exclusively on executing rules correctly in today's session — not worrying about recovering the past drawdown or achieving future targets. Each disciplined day builds the habit of compliance and the confidence that the system works, which are prerequisites for the gradual recovery of both financial and psychological capital.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of self-knowledge as input into system design?,A trader's system should be designed to complement their psychological strengths and compensate for weaknesses. A trader prone to overtrading needs strict entry criteria that filter out most signals. A trader prone to cutting winners early needs mechanical trailing stops that remove the exit decision from real-time control. Self-knowledge is not just philosophically valuable — it is a practical input into building a system that the trader can actually follow.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder describe the psychological transformation experienced by his successful Traders Camp participants?,"Elder observes that Traders Camp participants who truly change are those who, for the first time, take full personal responsibility for their trading results. The psychological shift from external blame to internal ownership is the pivot around which genuine improvement becomes possible. Without this shift, technical education produces no lasting benefit.",Psychology,Elder.com – About Dr. Elder | https://www.elder.com/about
What does Elder say about the psychological danger of not having a trading plan?,"Without a written trading plan, every trade becomes a real-time emotional decision made under the influence of market noise, recent outcomes, and mood. Elder compares this to driving without a map or a destination — the trader wanders wherever the market's current emotional tide takes them. The plan converts the session from an emotional improvisation into the execution of a previously considered strategy.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of accepting uncertainty in markets?,"Accepting uncertainty — the willingness to make probabilistic decisions without needing to know the outcome — is a fundamental psychological prerequisite for trading. Traders who cannot tolerate uncertainty seek certainty through prediction, guru-following, or holding losers hoping for reversal, all of which produce poor outcomes. The professional's task is to make high-quality decisions under uncertainty, not to eliminate uncertainty.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological function of the 2% Rule for mental wellbeing?,"The 2% Rule has a direct psychological benefit beyond risk management: it eliminates catastrophic losses, which are the primary cause of the desperate psychological states — panic, shame, revenge trading — that impair further decision-making. By capping any individual loss at a level the trader can absorb without overwhelming emotional reaction, the 2% Rule preserves the psychological stability needed to continue trading rationally.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of being in the market for the long haul?,"The commitment to trading for the long haul — to still being a trader in 20 years — is a psychological reframing that transforms every loss from a potential exit event into a tuition payment. This long-term orientation makes discipline easier because the individual trade matters less. The short-term oriented trader, by contrast, experiences every loss as a crisis that threatens their entire trading career.",Psychology,Goodreads – Trading for a Living (community reviews & quotes) | https://www.goodreads.com/book/show/104311.Trading_for_a_Living
What does Elder say about focusing on the process rather than the profit?,"Focusing on the process rather than the profit eliminates the emotional distortions that outcome-orientation creates. When the trader's satisfaction comes from correct process execution rather than from the dollar result, fear and greed lose their power to distort decisions. Each correctly executed trade is a success regardless of P&L; each rule violation is a failure regardless of outcome.",Psychology,Medium / Coinmonks – Trading for a Living by Alexander Elder | https://medium.com/coinmonks/trading-for-a-living-by-alexander-elder-fddd428eca5a
What does Elder say about the psychology of the technical analysis as applied social psychology?,Elder teaches that every technical indicator measures some aspect of crowd behaviour. The EMA measures the crowd's average opinion of value; the MACD histogram measures momentum in the crowd's sentiment; oscillators measure emotional extremes. Understanding the psychological meaning behind each indicator makes the trader a reader of human behaviour rather than a mechanical follower of mathematical signals.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder describe the psychology behind crowds creating their own leaders through price?,"Elder writes that crowd members remain unaware that by focusing on price they create their own leader. As traders collectively watch the same price level, their collective reaction to it — buying at support, selling at resistance — produces the very price behaviours they were watching for, reinforcing their belief in the pattern. The crowd self-fulfils its own expectations through this collective psychological dynamic.",Psychology,Medium / Coinmonks – Trading for a Living by Alexander Elder | https://medium.com/coinmonks/trading-for-a-living-by-alexander-elder-fddd428eca5a
What does Elder say about the psychology of winners feeling rewarded and losers feeling punished?,Winners feel rewarded when price moves in their favour and losers feel punished when it moves against them. This operant conditioning produces irrational behaviour: winners become overconfident and take excessive risks; losers become anxious and exit prematurely or double down. Professionals insulate their decisions from this reward-punishment cycle by focusing on process rather than real-time P&L.,Psychology,Medium / Coinmonks – Trading for a Living by Alexander Elder | https://medium.com/coinmonks/trading-for-a-living-by-alexander-elder-fddd428eca5a
What is the most important psychological insight in Elder's entire body of work?,"The most important psychological insight in Elder's work is: you can never control the market, but you can learn to control yourself. All of Elder's technical tools, risk rules, and systems are secondary to this insight. A trader who masters self-control can adapt any system to profit consistently; a trader who lacks self-control will destroy even the most technically sound system. The locus of trading success is internal, not external.",Psychology,Goodreads – Trading for a Living (community reviews & quotes) | https://www.goodreads.com/book/show/104311.Trading_for_a_Living
What does Elder say is the psychological reward of mastering trading?,"Elder writes that trading mastered is the ultimate expression of personal freedom: the trader can live and work anywhere in the world, be independent from routine, and answer to no one. But he is clear that this freedom is earned only through the most demanding psychological work — the disciplined confrontation of one's own fears, impulses, and self-deceptions over years of honest self-examination. The freedom is the reward of the psychological mastery, not its precondition.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder summarise the psychological journey from amateur to professional trader?,"The journey from amateur to professional is fundamentally psychological. The amateur chases profits, avoids acknowledging mistakes, externalises blame, and trades impulsively. The professional manages a process, documents everything honestly, accepts full personal responsibility, and follows rules consistently regardless of short-term outcomes. The technical skills required take months to learn; the psychological transformation takes years of honest self-examination and deliberate practice.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the relationship between psychology and the Three Ms in his final summary?,"Elder's final synthesis is that Mind, Method, and Money are three expressions of the same underlying requirement: a disciplined, realistic, and rules-based approach to trading. The Mind provides the psychological stability to follow rules under pressure; the Method provides the rules; Money management provides the structure that makes following the rules financially survivable. Psychology is not a separate component — it is the capacity that makes all the others functional.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological significance of the daily trading commitment?,Elder emphasises that the psychological battle of trading is won or lost one day at a time. Each session represents a fresh choice: to follow the rules or to deviate; to maintain the journal or to skip it; to stand aside without a signal or to trade out of boredom. The accumulated result of these daily choices — not any single brilliant trade — determines whether a trader becomes professionally profitable over time.,Psychology,Bookey – Trading for a Living Chapter Summary | https://www.bookey.app/book/trading-for-a-living
What does Elder say about the ultimate psychological prerequisite for trading success?,"Elder summarises the ultimate psychological prerequisite as the ability to confront reality without flinching — to see the market as it is rather than as you wish it to be, to see yourself as you are rather than as you wish to be, and to act on that honest assessment rather than on hope or rationalisation. This fundamental commitment to reality over fantasy is the psychological foundation upon which all technical skill and risk management must be built.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological challenge of knowing when not to trade?,"Knowing when not to trade — standing aside when the setup does not meet all criteria — is psychologically harder than placing trades, because it requires tolerating boredom and the fear of missing a move. Elder teaches that the willingness to do nothing when the setup is absent is the hallmark of mature trading — the market always provides the next opportunity for the patient and disciplined trader.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the long-term compounding effect of psychological self-improvement?,"Each disciplined session that follows the plan builds habits that make the next disciplined session easier. Each journal review that honestly identifies a psychological error makes that error slightly less likely in future. Over months and years, these small incremental improvements in psychological performance compound into a fundamentally more disciplined trader — which Elder considers the primary variable in long-run profitability.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of not focusing on dollar P&L during trading hours?,"Elder recommends focusing on prices and indicator signals rather than on the dollar value of an open position. Watching dollar swings triggers greed when the position is up and fear when it is down. Focusing on whether the system conditions are still met maintains the analytical frame that the trading plan requires, insulating decisions from the emotional reaction to nominal gains and losses.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological role of backtesting in building trading conviction?,Backtesting builds psychological conviction by providing objective evidence that the system has a positive expectancy over historical data. This evidence-based confidence is the healthy foundation for disciplined execution: the trader follows the system not out of blind faith but because they have empirically verified that it works over time.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of physical health and trading performance?,"Elder notes that physical stress, illness, fatigue, and poor sleep impair the cognitive and emotional regulation capacities that professional trading requires. He recommends that traders pay attention to their physical state before each session: sleep quality, energy level, and freedom from illness all affect the quality of psychological control a trader can exercise.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological danger of emotional contagion from financial news media?,"Financial news media is designed to provoke emotional reactions — fear, excitement, urgency — that drive viewership. Responding to headlines with position changes introduces emotional contagion that overrides the trader's own system. The disciplined practice is to evaluate media content against the system's criteria before acting, not to trade the emotional response the headline provokes.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about trading with money you cannot afford to lose?,"Trading with money needed for living expenses creates an environment in which every adverse market movement is experienced as a threat to survival. Under this psychological pressure, rational decision-making is impossible. Elder is categorical: a trader must use only risk capital — money whose loss would not threaten their financial security — to maintain the emotional equilibrium sound trading requires.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of sticking to a system through normal drawdown periods?,"Every profitable system experiences drawdown periods — consecutive losses that are statistically normal but psychologically painful. The trader who abandons their system during normal drawdown loses both the potential recovery and the accumulated evidence about the system's behaviour. Psychological conviction in a system, built through honest backtesting, is what enables the trader to hold through drawdowns without abandoning the approach.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of market entry versus market exit decisions?,Elder observes that most traders invest far more psychological energy in finding entries than in planning exits. Yet exits determine the actual profit or loss on every trade. He teaches that equal psychological attention must be given to both sides: the entry plan identifies the opportunity; the exit plan determines whether the opportunity is realised or squandered.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological function of trading rules in constraining the ego?,Trading rules serve as a system of checks on the ego's two most destructive tendencies: overconfidence (ignoring risk limits because this trade is certain) and denial (refusing to exit a loser because the trade cannot be wrong). Rules are pre-commitments made when the ego was calm and objective; they protect the trading account from the ego's distorted real-time judgments.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological trap of needing to be right?,"The need to be right causes traders to hold losers indefinitely, to add to losing positions hoping the market will eventually validate their analysis, and to exit winners early to secure proof that they were correct before the trade can turn against them. Elder teaches that the professional measures success by process quality — not by the market confirming their personal view.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of overtrading and its emotional roots?,"Overtrading — placing far more trades than the system justifies — is driven by the emotional need for action: excitement, the thrill of participation, and the inability to sit in cash. Elder identifies this as a gambling impulse masquerading as trading activity. The system's strict entry criteria define when trading is analytical versus emotional.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder describe the psychological parallel between trading discipline and athletic training?,"Just as an elite athlete builds muscle memory through thousands of deliberate repetitions, a trader builds decision-making discipline through hundreds of carefully reviewed trades. The journal review is the trader's film study session; the trade plan is the game plan; the rules are the training protocol. Excellence in both fields is the product of systematic, honest, and persistent deliberate practice.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about looking for the best and safest trades each session?,"Elder's goal for every session is not to trade as much as possible but to find the best and safest trades — those where the setup fully meets all three screens' criteria, the risk-reward is favourable, and position sizing is within the Iron Triangle limits. This quality-over-quantity psychological orientation automatically filters out impulsive, marginal trades that drain accounts through small recurring losses.",Psychology,Collin Seow – Book Review: Trading for a Living (Part 1) | https://www.collinseow.com/book-review-trading-for-living-1/
What does Elder say about staying serene during a winning streak?,Serenity during a winning streak requires the same psychological discipline as serenity during a losing one. The winning streak's temptation is to conclude that the rules can be relaxed — that the trader's skill has transcended the need for the system's constraints. Elder teaches that this conclusion is always false: the rules that produced the winning streak are precisely the ones that must be maintained to sustain it.,Psychology,Collin Seow – Book Review: Trading for a Living (Part 1) | https://www.collinseow.com/book-review-trading-for-living-1/
What is Elder's psychological teaching for managing the transition from a losing period to recovery?,"The key teaching for recovery is: slow down, shrink your size, and return to fundamentals before accelerating again. The psychological impulse during recovery is to trade aggressively to catch up. Elder teaches the opposite: treat recovery as a new beginning at minimum size, prove that the rules are being followed correctly, and let the equity curve's upward movement — not the desire to recover losses quickly — determine when size can be incrementally restored.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about using the journal to identify recurring psychological mistakes?,The journal's most powerful function is identifying recurring patterns: the trader who consistently exits winners before the target reveals a fear-of-reversal pattern; the trader who consistently holds losers past the stop reveals a denial pattern. Only by documenting every trade honestly and reviewing the accumulated evidence can these patterns be seen and deliberately corrected.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of chart patterns repeating across time?,"Chart patterns repeat not because of mathematical laws but because the psychological situations that produce them recur: crowds consistently panic at the same types of levels, consistently become euphoric at the same types of breakouts, and consistently feel the same regret and relief at prior highs and lows. Understanding this psychological foundation makes pattern recognition more reliable.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder use the phrase the weakest link to motivate psychological development?,"By identifying the trader as the weakest link in any trading system, Elder motivates systematic psychological self-improvement. The technical system and the risk rules are already well-designed; what remains is the human execution component. Improving the weakest link means improving psychological self-management, which has more impact on overall performance than any additional indicator or system refinement.",Psychology,Goodreads – Trading for a Living (community reviews & quotes) | https://www.goodreads.com/book/show/104311.Trading_for_a_Living
What does Elder say about the psychology of accepting that trading is a minus-sum game?,Accepting that trading is a minus-sum game — where the industry drains money through commissions and slippage — has an important psychological implication: being simply better than average is not enough. The trader must be psychologically rigorous enough to be significantly above average to overcome the structural disadvantage. This acceptance of the full difficulty of the challenge is itself a form of the clear-eyed psychology Elder advocates throughout.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology behind developing patience as a tradeable skill?,"Patience in trading is not passive waiting — it is the active psychological practice of resisting the urge to act in the absence of a valid signal. Developing patience means repeatedly experiencing the discomfort of sitting in cash and consciously choosing rule compliance over action. Over hundreds of sessions, this transforms impatience from a recurring impulse into a recognised temptation that can be deliberately resisted.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
